DATETIME,ID,LOCATION,TARGET,AVERAGE
7/29/2016 19:55,L538I,D,0.485,0.4986
7/29/2016 20:05,8M16S,D,0.485,0.485
7/29/2016 20:15,J90EY,D,0.485,0.4998
7/29/2016 20:25,J71OM,D,0.485,0.4433
7/29/2016 20:35,4X1PU,D,0.485,0.4941
7/29/2016 20:45,K946W,D,0.485,0.5049
7/29/2016 20:55,J71EM,D,0.485,0.4785
7/29/2016 21:05,K9448,D,0.485,0.4845
7/29/2016 21:15,4X1Q0,D,0.485,0.4875
7/29/2016 21:25,4X1QA,D,0.485,0.4276
7/29/2016 21:35,4X1PM,D,0.485,0.4929
7/29/2016 21:45,4X1PQ,D,0.485,0.4661
7/29/2016 21:55,N8014,D,0.485,0.4452
7/29/2016 22:05,N801E,D,0.485,0.4967
7/29/2016 22:15,J71P2,D,0.485,0.4894
7/29/2016 22:25,J71OW,D,0.485,0.4993
7/29/2016 22:35,K94E8,D,0.485,0.4958
7/29/2016 22:45,4X1QI,D,0.485,0.5215
7/29/2016 22:55,J71R6,D,0.485,0.4738
7/29/2016 23:05,L533O,D,0.485,0.5027
7/29/2016 23:15,G90R0,D,0.485,0.511
7/29/2016 23:25,N803A,D,0.485,0.4714
7/29/2016 23:35,5F0XU,D,0.485,0.4242
7/29/2016 23:45,4X1QS,D,0.485,0.4578
7/29/2016 23:55,J71Q4,D,0.485,0.4725
7/30/2016 0:05,4X1Q8,D,0.485,0.5059
7/30/2016 0:15,N802Y,D,0.485,0.5237
7/30/2016 0:25,5F0XY,D,0.485,0.5133
7/30/2016 0:35,5F0Y0,D,0.485,0.5332
7/30/2016 0:45,5F0XA,D,0.485,0.4999
7/30/2016 0:55,N8038,D,0.485,0.4517
7/30/2016 1:05,4X1QO,D,0.485,0.4522
7/30/2016 1:15,J71U6,D,0.485,0.4464
7/30/2016 1:25,5F0XW,D,0.485,0.4237
7/30/2016 1:35,4X1QE,D,0.485,0.5035
7/30/2016 1:45,L53EY,D,0.485,0.4844
7/30/2016 1:55,J71IC,D,0.485,0.4775
7/30/2016 2:05,K94IE,D,0.485,0.4679
7/30/2016 2:15,L5380,D,0.485,0.4827
7/30/2016 2:25,8M172,D,0.485,0.4496
7/30/2016 2:35,J71Q0,D,0.485,0.4187
7/30/2016 2:45,5F0XE,D,0.485,0.5142
7/30/2016 2:55,5F0Y6,D,0.485,0.4704
7/30/2016 3:05,4X1PW,D,0.485,0.4817
7/30/2016 3:15,G90ME,D,0.485,0.4375
7/30/2016 3:25,L547O,D,0.485,0.4829
7/30/2016 3:35,N805G,D,0.485,0.4642
7/30/2016 3:45,N8054,D,0.485,0.4841
7/30/2016 3:55,N805E,D,0.485,0.5073
7/30/2016 4:05,8M17K,D,0.485,0.5025
7/30/2016 4:15,9ZAJA,D,0.485,0.4527
7/30/2016 4:25,J71TE,D,0.485,0.4893
7/30/2016 4:35,K93UI,D,0.485,0.5161
7/30/2016 4:45,9ZAJ4,D,0.485,0.4614
7/30/2016 4:55,9ZAJG,D,0.485,0.4407
7/30/2016 5:05,9ZAIQ,D,0.485,0.4541
7/30/2016 5:15,N803M,D,0.485,0.4976
7/30/2016 5:25,L53HC,D,0.485,0.4537
7/30/2016 5:35,N801Q,D,0.485,0.5057
7/30/2016 5:45,N8058,D,0.485,0.5066
7/30/2016 5:55,I00KK,D,0.485,0.4751
7/30/2016 6:05,N805I,D,0.485,0.481
7/30/2016 6:15,I00KM,D,0.485,0.499
7/30/2016 6:25,N805K,D,0.485,0.4846
7/30/2016 6:35,N803I,D,0.485,0.4678
7/30/2016 6:45,8M16A,D,0.485,0.497
7/30/2016 6:55,J71ZG,D,0.485,0.4653
7/30/2016 7:05,9ZAJ0,D,0.485,0.4304
7/30/2016 7:15,L53F8,D,0.485,0.5395
7/30/2016 7:25,1A10W,D,0.485,0.4584
7/30/2016 7:35,9ZAJ8,D,0.485,0.4409
7/30/2016 7:45,9ZAJC,D,0.485,0.4647
7/30/2016 7:55,J72UU,D,0.485,0.4472
7/30/2016 8:05,9ZAJ6,D,0.485,0.4771
7/30/2016 8:15,L54GK,D,0.485,0.5009
7/30/2016 8:25,9ZAJ2,D,0.485,0.4677
7/30/2016 8:35,5F0YA,D,0.485,0.4475
7/30/2016 8:45,4X1YO,D,0.485,0.5202
7/30/2016 8:55,9ZAIU,D,0.485,0.4327
7/30/2016 9:05,7I05C,D,0.485,0.3822
7/30/2016 9:15,9ZAIS,D,0.485,0.4329
7/30/2016 9:25,9ZAJE,D,0.485,0.3862
7/30/2016 9:35,S50QA,D,0.485,0.4619
7/30/2016 9:45,L54GQ,D,0.485,0.5264
7/30/2016 9:55,J721U,D,0.485,0.4962
7/30/2016 10:05,J72V2,D,0.485,0.4509
7/30/2016 10:15,4X1Z6,D,0.485,0.453
7/30/2016 10:25,J720Y,D,0.485,0.4902
7/30/2016 10:35,4X1YQ,D,0.485,0.4629
7/30/2016 10:45,4X1YS,D,0.485,0.4592
7/30/2016 10:55,L54NM,D,0.485,0.506
7/30/2016 11:05,4X1RM,D,0.485,0.5034
7/30/2016 11:15,J71YS,D,0.485,0.5081
7/30/2016 11:25,L53HE,D,0.485,0.4786
7/30/2016 11:35,V9084,D,0.485,0.56
7/30/2016 11:45,J71V2,D,0.485,0.4837
7/30/2016 11:55,1P1AE,D,0.485,0.4763
7/30/2016 12:05,1P1AK,D,0.485,0.5243
7/30/2016 12:15,N801K,D,0.485,0.4874
7/30/2016 12:25,4X1QM,D,0.485,0.5035
7/30/2016 12:35,8M17Y,D,0.485,0.4781
7/30/2016 12:45,5F11Y,D,0.485,0.4896
7/30/2016 12:55,N801W,D,0.485,0.4765
7/30/2016 13:05,L53P6,D,0.485,0.476
7/30/2016 13:15,7F3A2,D,0.485,0.4849
7/30/2016 13:25,J71WW,D,0.485,0.4867
7/30/2016 13:35,5F11G,D,0.485,0.4791
7/30/2016 13:45,N801I,D,0.485,0.5017
7/30/2016 13:55,V9086,D,0.485,0.507
7/30/2016 14:05,L53GU,D,0.485,0.4664
7/30/2016 14:15,J72GM,D,0.485,0.4709
7/30/2016 14:25,1P1AG,D,0.485,0.4578
7/30/2016 14:35,5F0YG,D,0.485,0.5043
7/30/2016 14:45,1P1AM,D,0.485,0.491
7/30/2016 14:55,1P1AI,D,0.485,0.4903
7/30/2016 15:05,L53Q2,D,0.485,0.4246
7/30/2016 15:15,1A13I,D,0.485,0.5035
7/30/2016 15:25,L545W,D,0.485,0.5552
7/30/2016 15:35,N8056,D,0.485,0.5288
7/30/2016 15:45,L53JC,D,0.485,0.5171
7/30/2016 15:55,L545S,D,0.485,0.5355
7/30/2016 16:05,K93PC,D,0.485,0.5276
7/30/2016 16:15,L5500,D,0.485,0.5017
7/30/2016 16:25,N801Y,D,0.485,0.4642
7/30/2016 16:35,L53PW,D,0.485,0.4787
7/30/2016 16:45,L54ZY,D,0.485,0.4977
7/30/2016 16:55,L53II,D,0.485,0.4977
7/30/2016 17:05,L53R4,D,0.485,0.5087
7/30/2016 17:15,L53PI,D,0.485,0.4863
7/30/2016 17:25,N802U,D,0.485,0.4352
7/30/2016 17:35,J7314,D,0.485,0.4815
7/30/2016 17:45,L53FW,D,0.485,0.5006
7/30/2016 17:55,L553O,D,0.485,0.4658
7/30/2016 18:05,N801O,D,0.485,0.526
7/30/2016 18:15,5F114,D,0.485,0.4791
7/30/2016 18:25,L53QU,D,0.485,0.4349
7/30/2016 18:35,K93OW,D,0.485,0.4385
7/30/2016 18:45,N801S,D,0.485,0.4875
7/30/2016 18:55,1S0LM,D,0.485,0.4728
7/30/2016 19:05,N801U,D,0.485,0.5038
7/30/2016 19:15,V908C,D,0.485,0.4717
7/30/2016 19:25,J71QC,D,0.485,0.4909
7/30/2016 19:35,J74GM,D,0.485,0.5029
7/30/2016 19:45,J71Y8,D,0.485,0.5029
7/30/2016 19:55,V908K,D,0.485,0.5299
7/30/2016 20:05,1P1AS,D,0.485,0.4957
7/30/2016 20:15,V908A,D,0.485,0.4591
7/30/2016 20:25,J71R0,D,0.485,0.4577
7/30/2016 20:35,1P1AQ,D,0.485,0.4751
7/30/2016 20:45,G90TE,D,0.485,0.4694
7/30/2016 20:55,L55GA,D,0.485,0.4955
7/30/2016 21:05,G90P0,D,0.485,0.4986
7/30/2016 21:15,L53Z8,D,0.485,0.5395
7/30/2016 21:25,G90TG,D,0.485,0.5034
7/30/2016 21:35,V908M,D,0.485,0.4959
7/30/2016 21:45,L55GC,D,0.485,0.538
7/30/2016 21:55,V9088,D,0.485,0.4379
7/30/2016 22:05,L544K,D,0.485,0.5017
7/30/2016 22:15,J72RO,D,0.485,0.5107
7/30/2016 22:25,J72HI,D,0.485,0.4307
7/30/2016 22:35,J743Y,D,0.485,0.4363
7/30/2016 22:45,V908I,D,0.485,0.4729
7/30/2016 22:55,L54FQ,D,0.485,0.5226
7/30/2016 23:05,V908G,D,0.485,0.4334
7/30/2016 23:15,V908E,D,0.485,0.5462
7/30/2016 23:25,1P1AO,D,0.485,0.479
7/30/2016 23:35,J72DY,D,0.485,0.452
7/30/2016 23:45,J72AY,D,0.485,0.5076
7/30/2016 23:55,L5442,D,0.485,0.5007
7/31/2016 0:05,J72C8,D,0.485,0.4794
7/31/2016 0:15,J7486,D,0.485,0.522
7/31/2016 0:25,J727K,D,0.485,0.4766
7/31/2016 0:35,L542G,D,0.485,0.5175
7/31/2016 0:45,J71WM,D,0.485,0.5128
7/31/2016 0:55,L53PM,D,0.485,0.4984
7/31/2016 1:05,J726A,D,0.485,0.5115
7/31/2016 1:15,9ZAKQ,D,0.485,0.4562
7/31/2016 1:25,9ZAKY,D,0.485,0.5222
7/31/2016 1:35,9ZAKU,D,0.485,0.501
7/31/2016 1:45,9ZAKS,D,0.485,0.4859
7/31/2016 1:55,J72JM,D,0.485,0.4643
7/31/2016 2:05,L53RE,D,0.485,0.4643
7/31/2016 2:15,J728O,D,0.485,0.4568
7/31/2016 2:25,J739Q,D,0.485,0.5072
7/31/2016 2:35,S50SE,D,0.485,0.4927
7/31/2016 2:45,S50SW,D,0.485,0.5314
7/31/2016 2:55,S50SC,D,0.485,0.5344
7/31/2016 3:05,S50SG,D,0.485,0.5395
7/31/2016 3:15,L54WG,D,0.485,0.544
7/31/2016 3:25,J71Z6,D,0.485,0.5129
7/31/2016 3:35,L54O8,D,0.485,0.4752
7/31/2016 3:45,J73YM,D,0.485,0.4258
7/31/2016 3:55,S50SI,D,0.485,0.4091
7/31/2016 4:05,9ZAKW,D,0.485,0.4577
7/31/2016 4:15,9ZAL0,D,0.485,0.4726
7/31/2016 4:25,L53TW,D,0.485,0.5171
7/31/2016 4:35,J7240,D,0.485,0.436
7/31/2016 4:45,J72DA,D,0.485,0.4484
7/31/2016 4:55,L54OA,D,0.485,0.491
7/31/2016 5:05,1S0M4,D,0.485,0.498
7/31/2016 5:15,K94DU,D,0.485,0.4451
7/31/2016 5:25,V90AK,D,0.485,0.5124
7/31/2016 5:35,1P1DY,D,0.485,0.4994
7/31/2016 5:45,9ZAL6,D,0.485,0.477
7/31/2016 5:55,V90AQ,D,0.485,0.5052
7/31/2016 6:05,K94HY,D,0.485,0.475
7/31/2016 6:15,J730Q,D,0.485,0.5288
7/31/2016 6:25,J72IY,D,0.485,0.5032
7/31/2016 6:35,L54XS,D,0.485,0.4584
7/31/2016 6:45,J72JE,D,0.485,0.4305
7/31/2016 6:55,L54MI,D,0.485,0.4628
7/31/2016 7:05,J725Q,D,0.485,0.4914
7/31/2016 7:15,L545A,D,0.485,0.4806
7/31/2016 7:25,1P1E0,D,0.485,0.4841
7/31/2016 7:35,1P1DW,D,0.485,0.4747
7/31/2016 7:45,1P1E4,D,0.485,0.4883
7/31/2016 7:55,J72N8,D,0.485,0.5071
7/31/2016 8:05,V90AM,D,0.485,0.4418
7/31/2016 8:15,V90AO,D,0.485,0.4659
7/31/2016 8:25,1P1E2,D,0.485,0.5001
7/31/2016 8:35,V90AS,D,0.485,0.4782
7/31/2016 8:45,L548O,D,0.485,0.5059
7/31/2016 8:55,L54CG,D,0.485,0.5709
7/31/2016 9:05,1S0MC,D,0.485,0.4647
7/31/2016 9:15,J7296,D,0.485,0.4885
7/31/2016 9:25,L54LK,D,0.485,0.5389
7/31/2016 9:35,7I07Y,D,0.485,0.4979
7/31/2016 9:45,V90AW,D,0.485,0.4876
7/31/2016 9:55,J73GQ,D,0.485,0.4812
7/31/2016 10:05,J72PA,D,0.485,0.5074
7/31/2016 10:15,L53KI,D,0.485,0.4865
7/31/2016 10:25,7I084,D,0.485,0.5155
7/31/2016 10:35,L558E,D,0.485,0.5219
7/31/2016 10:45,9ZAL2,D,0.485,0.4337
7/31/2016 10:55,L54JI,D,0.485,0.5699
7/31/2016 11:05,J73W4,D,0.485,0.4812
7/31/2016 11:15,V90AU,D,0.485,0.487
7/31/2016 11:25,L54J6,D,0.485,0.481
7/31/2016 11:35,J73IU,D,0.485,0.5243
7/31/2016 11:45,L54KW,D,0.485,0.4783
7/31/2016 11:55,L54KS,D,0.485,0.4558
7/31/2016 12:05,J73EU,D,0.485,0.4901
7/31/2016 12:15,1A15E,D,0.485,0.4459
7/31/2016 12:25,S50VO,D,0.485,0.4943
7/31/2016 12:35,J7318,D,0.485,0.4701
7/31/2016 12:45,J7340,D,0.485,0.5319
7/31/2016 12:55,J72OU,D,0.485,0.5024
7/31/2016 13:05,L56FW,D,0.485,0.4542
7/31/2016 13:15,J735K,D,0.485,0.4524
7/31/2016 13:25,L55J0,D,0.485,0.5281
7/31/2016 13:35,J73XS,D,0.485,0.4957
7/31/2016 13:45,J74WW,D,0.485,0.4631
7/31/2016 13:55,J74WU,D,0.485,0.4516
7/31/2016 14:05,L53T6,D,0.485,0.4431
7/31/2016 14:15,L54ME,D,0.485,0.4738
7/31/2016 14:25,L5508,D,0.485,0.4897
7/31/2016 14:35,1A15G,D,0.485,0.4748
7/31/2016 14:45,L56FU,D,0.485,0.4659
7/31/2016 14:55,1P1CM,D,0.485,0.4776
7/31/2016 15:05,L54T2,D,0.485,0.4872
7/31/2016 15:15,J743M,D,0.485,0.4667
7/31/2016 15:25,9ZAL8,D,0.485,0.5066
7/31/2016 15:35,L54VQ,D,0.485,0.4562
7/31/2016 15:45,L54L6,D,0.485,0.4573
7/31/2016 15:55,L55RC,D,0.485,0.493
7/31/2016 16:05,L54W0,D,0.485,0.4455
7/31/2016 16:15,J74YW,D,0.485,0.4873
7/31/2016 16:25,L54X4,D,0.485,0.4345
7/31/2016 16:35,J73CG,D,0.485,0.4703
7/31/2016 16:45,G90MU,D,0.485,0.4763
7/31/2016 16:55,J743A,D,0.485,0.4639
7/31/2016 17:05,G90OS,D,0.485,0.4927
7/31/2016 17:15,J745Y,D,0.485,0.4772
7/31/2016 17:25,L55IW,D,0.485,0.4656
7/31/2016 17:35,G90MW,D,0.485,0.4812
7/31/2016 17:45,J73G6,D,0.485,0.4839
7/31/2016 17:55,L56OY,D,0.485,0.4816
7/31/2016 18:05,L55H0,D,0.485,0.515
7/31/2016 18:15,7I082,D,0.485,0.4817
7/31/2016 18:25,J73XI,D,0.485,0.4982
7/31/2016 18:35,J73IE,D,0.485,0.4846
7/31/2016 18:45,L551Y,D,0.485,0.4602
7/31/2016 18:55,J73IC,D,0.485,0.446
7/31/2016 19:05,J73XU,D,0.485,0.4762
7/31/2016 19:15,J73Y4,D,0.485,0.4856
7/31/2016 19:25,J73HK,D,0.485,0.4933
7/31/2016 19:35,J7408,D,0.485,0.5066
7/31/2016 19:45,7I088,D,0.485,0.4136
7/31/2016 19:55,7I08G,D,0.485,0.4398
7/31/2016 20:05,L553C,D,0.485,0.4888
7/31/2016 20:15,J72D2,D,0.485,0.4775
7/31/2016 20:25,J72SC,D,0.485,0.4831
7/31/2016 20:35,J74CM,D,0.485,0.485
7/31/2016 20:45,J73IW,D,0.485,0.4527
7/31/2016 20:55,J73K4,D,0.485,0.457
7/31/2016 21:05,J73KC,D,0.485,0.4803
7/31/2016 21:15,J74CY,D,0.485,0.4721
7/31/2016 21:25,J73IY,D,0.485,0.4929
7/31/2016 21:35,J73KA,D,0.485,0.4878
7/31/2016 21:45,L55H4,D,0.485,0.4378
7/31/2016 21:55,L55LE,D,0.485,0.498
7/31/2016 22:05,J73VY,D,0.485,0.4642
7/31/2016 22:15,J73LA,D,0.485,0.5084
7/31/2016 22:25,J73L8,D,0.485,0.5089
7/31/2016 22:35,7I05Q,D,0.485,0.4903
7/31/2016 22:45,J73LM,D,0.485,0.5187
7/31/2016 22:55,7I06M,D,0.485,0.4385
7/31/2016 23:05,7I06W,D,0.485,0.4396
7/31/2016 23:15,J74H0,D,0.485,0.4673
7/31/2016 23:25,7I06Y,D,0.485,0.4531
7/31/2016 23:35,L5582,D,0.485,0.4841
7/31/2016 23:45,J73LQ,D,0.485,0.429
7/31/2016 23:55,J73NO,D,0.485,0.4016
8/1/2016 0:05,L558A,D,0.485,0.5006
8/1/2016 0:15,J74CU,D,0.485,0.4778
8/1/2016 0:25,L5598,D,0.485,0.5022
8/1/2016 0:35,J73C0,D,0.485,0.4904
8/1/2016 0:45,L557C,D,0.485,0.495
8/1/2016 0:55,J73E8,D,0.485,0.5096
8/1/2016 1:05,J73PE,D,0.485,0.4234
8/1/2016 1:15,J72JI,D,0.485,0.4417
8/1/2016 1:25,7I072,D,0.485,0.526
8/1/2016 1:35,7I074,D,0.485,0.4799
8/1/2016 1:45,7I070,D,0.485,0.4979
8/1/2016 1:55,7I076,D,0.485,0.4696
8/1/2016 2:05,7I05S,D,0.485,0.4726
8/1/2016 2:15,7I064,D,0.485,0.4516
8/1/2016 2:25,J73RI,D,0.485,0.5173
8/1/2016 2:35,J73IQ,D,0.485,0.489
8/1/2016 2:45,V909G,D,0.485,0.503
8/1/2016 2:55,V909A,D,0.485,0.5007
8/1/2016 3:05,1P1BU,D,0.485,0.4435
8/1/2016 3:15,V909K,D,0.485,0.4934
8/1/2016 3:25,L55XC,D,0.485,0.5351
8/1/2016 3:35,1P1B6,D,0.485,0.4751
